dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
15/03/2016 20:51,VW_Passat_3BG_Kein_Rost,private,offer,2700,test,station wagon,2001,manual,101,passat,150000,1,diesel,volkswagen,no,15/03/2016 0:00,94344,17/03/2016 17:45
23/03/2016 9:49,VW_Golf_3__1_8_l_____5_tuerig_in_rot,private,offer,750,test,limousine,1993,manual,75,golf,150000,8,petrol,volkswagen,no,23/03/2016 0:00,37574,7/4/2016 9:16
24/03/2016 10:38,Volvo_Cabrio,private,offer,5500,test,cabrio,1999,manual,200,c_reihe,150000,9,petrol,volvo,no,24/03/2016 0:00,48231,7/4/2016 0:16
29/03/2016 14:56,Opel_Astra_1.6,private,offer,4950,test,small car,2005,manual,105,astra,150000,3,petrol,opel,no,29/03/2016 0:00,45881,6/4/2016 1:15
26/03/2016 14:50,A3_2.0_TDI_S_line_Sportpaket_Panorama_Navi,private,offer,16000,control,limousine,2014,automatic,150,a3,20000,3,diesel,audi,no,26/03/2016 0:00,10115,26/03/2016 14:50
28/03/2016 15:57,Peugeot_205_automatic,private,offer,50,control,,1995,,112,4_reihe,150000,11,petrol,peugeot,,28/03/2016 0:00,76149,28/03/2016 15:57
28/03/2016 17:53,Volkswagen_Bora_1.6_Edition,private,offer,1800,test,limousine,2001,manual,105,bora,150000,3,petrol,volkswagen,no,28/03/2016 0:00,98673,6/4/2016 23:46
20/03/2016 14:43,Mercedes_S_500_w_140_Checkheft_!!!_Tuev_Neu_!!!_2_Hand_Original,private,offer,5999,test,limousine,1992,automatic,0,s_klasse,150000,7,petrol,mercedes_benz,,20/03/2016 0:00,44369,6/4/2016 17:16
8/3/2016 13:53,Oldtimer_1er_Golf_Cabrio_mit_H_Kennzeichen,private,offer,12900,control,cabrio,1984,manual,112,,125000,10,petrol,volkswagen,no,8/3/2016 0:00,84513,6/4/2016 0:46
23/03/2016 11:51,Renault_Laguna_3.0_Privilege_Automatik_TÜV_NEU!,private,offer,2450,test,limousine,2003,automatic,207,laguna,70000,1,petrol,renault,no,23/03/2016 0:00,12307,3/4/2016 12:16
19/03/2016 20:45,Honda_CRX_1.6_ESi_del_Sol,private,offer,1300,control,coupe,1995,automatic,125,cr_reihe,150000,4,petrol,honda,no,19/03/2016 0:00,14513,30/03/2016 17:47
31/03/2016 11:49,Kia_Rio_1.4_CRDI_Spirit___1._Hand___Garantie_TÜV_neu,private,offer,9000,control,small car,2012,manual,90,rio,80000,4,diesel,kia,no,31/03/2016 0:00,46419,6/4/2016 4:17
5/3/2016 18:44,Mercedes_Benz_C_180_Elegance_8_Fach_bereift!!!,private,offer,3999,test,limousine,2001,automatic,129,c_klasse,125000,3,petrol,mercedes_benz,no,5/3/2016 0:00,27239,6/3/2016 3:44
28/03/2016 12:50,Passat_AHK_8_fach_bereift_gerne_Tausch_gegen_Anhaenger_oder_VHB,private,offer,0,test,limousine,1997,manual,131,passat,150000,0,petrol,volkswagen,no,28/03/2016 0:00,45138,6/4/2016 16:15
3/4/2016 13:51,BMW_e46_Sportpaket_M_Paket_Coupe_M_Sport_Xenon_SHZ,private,offer,8490,control,coupe,2004,manual,143,,150000,10,petrol,bmw,no,3/4/2016 0:00,98673,5/4/2016 12:46
24/03/2016 16:52,Mercedes_Benz_280SL_Pagode,private,offer,225000,control,cabrio,1970,automatic,170,others,5000,6,petrol,mercedes_benz,no,24/03/2016 0:00,69115,7/4/2016 10:17
21/03/2016 23:49,Ford_Ka_EZ_2008_Km_76400_TÜV_2018,private,offer,2750,test,small car,2008,manual,60,ka,80000,5,petrol,ford,no,21/03/2016 0:00,26802,23/03/2016 12:18
1/4/2016 19:44,Audi_TT_Coupe_2.0_TFSI_auch_Tausch_mit_Wertausgleich,private,offer,17770,control,,2008,manual,245,tt,50000,5,petrol,audi,,1/4/2016 0:00,9353,5/4/2016 15:45
30/03/2016 21:41,Bmw_320_i_e46_Facelift_Modell.,private,offer,4600,test,limousine,2002,automatic,170,3er,150000,4,petrol,bmw,no,30/03/2016 0:00,22045,5/4/2016 11:45
12/3/2016 4:02,CAPRI_2_liter,private,offer,8500,test,,1985,,0,others,150000,0,,ford,,12/3/2016 0:00,21647,12/3/2016 7:37
24/03/2016 10:50,Mercedes_Benz_C_180_Kompressor_Automatik_Avantgarde,private,offer,9300,test,limousine,2006,automatic,143,c_klasse,40000,9,petrol,mercedes_benz,no,24/03/2016 0:00,82024,27/03/2016 7:44
27/03/2016 12:55,Verkaufe_Bastlerauto_Renault_Twingo,private,offer,0,test,,1995,,0,twingo,5000,0,,renault,,27/03/2016 0:00,4626,27/03/2016 12:55
4/4/2016 16:38,Nissan_Micra,private,offer,320,test,small car,1996,manual,60,micra,150000,5,petrol,nissan,no,4/4/2016 0:00,49811,6/4/2016 18:16
30/03/2016 21:55,Chevrolet_Captiva_2.4_2WD___LPG___AHK___8_fach_bereift_Alu,private,offer,7500,test,suv,2007,manual,136,captiva,150000,2,lpg,chevrolet,no,30/03/2016 0:00,48629,5/4/2016 13:16
14/03/2016 16:55,Smart_ForTwo,private,offer,7200,test,cabrio,2011,,0,fortwo,40000,10,petrol,smart,no,14/03/2016 0:00,23774,5/4/2016 23:16
26/03/2016 20:50,Volkswagen_Golf_1.4_TSI_MATCH,private,offer,12499,control,limousine,2012,manual,122,golf,80000,10,petrol,volkswagen,no,26/03/2016 0:00,77784,4/4/2016 10:46
15/03/2016 17:55,Volkswagen_Polo_1.6_TDI_Trendline,private,offer,5799,control,small car,2009,manual,75,polo,150000,9,diesel,volkswagen,no,15/03/2016 0:00,96337,6/4/2016 17:15
29/03/2016 17:58,T4_Multivan,private,offer,3000,control,,2017,manual,102,transporter,150000,10,diesel,volkswagen,yes,29/03/2016 0:00,1139,6/4/2016 3:45
2/4/2016 16:42,"MINI_Mini_One_""Pepper""__top_gepflegt__wenig_km_!!!!",private,offer,13299,control,small car,2011,manual,98,one,20000,9,petrol,mini,no,2/4/2016 0:00,46459,6/4/2016 15:18
24/03/2016 14:58,Toyota_Auris_1.6_VVT_i_Multimode_Executive,private,offer,9890,test,limousine,2007,automatic,124,auris,60000,9,petrol,toyota,no,24/03/2016 0:00,87600,7/4/2016 6:45
1/4/2016 0:54,Volkswagen_Polo_1.2,private,offer,3400,test,small car,2007,manual,64,polo,125000,8,petrol,volkswagen,no,31/03/2016 0:00,32791,1/4/2016 7:43
5/4/2016 10:46,Volkswagen_Transporter_Doka,private,offer,4500,control,suv,1987,manual,60,transporter,150000,7,petrol,volkswagen,no,5/4/2016 0:00,54439,7/4/2016 13:17
4/4/2016 11:41,Renault_Laguna_Coupe_dCi_150_FAP_Monaco_GP,private,offer,10900,control,coupe,2011,manual,150,laguna,125000,7,diesel,renault,no,4/4/2016 0:00,52068,6/4/2016 12:17
17/03/2016 19:50,Audi_TT_Roadster_1.8_T_tiptronic_Xenon__Navi__Leder,private,offer,7980,control,cabrio,2003,automatic,179,tt,100000,3,petrol,audi,no,17/03/2016 0:00,25770,24/03/2016 16:15
15/03/2016 19:50,Verkaufe_Golf_4_1_6SR_metallic_blau,private,offer,3500,control,small car,1999,manual,101,golf,150000,11,petrol,volkswagen,no,15/03/2016 0:00,92421,17/03/2016 16:16
17/03/2016 21:38,313_cdi_kastenwagen,private,offer,10999,test,bus,2008,manual,129,sprinter,100000,8,diesel,mercedes_benz,,17/03/2016 0:00,12347,7/4/2016 11:15
12/3/2016 14:51,BMW_335i_Sport_Line_Leder/Navi/Xenon/SD,private,offer,26900,test,limousine,2012,manual,306,3er,100000,7,petrol,bmw,no,12/3/2016 0:00,94437,14/03/2016 6:45
4/4/2016 10:51,VW_Touran_TDI_Gruene_Plakette!,private,offer,4500,control,bus,2006,manual,140,touran,150000,2,diesel,volkswagen,no,4/4/2016 0:00,32683,4/4/2016 11:40
5/4/2016 12:56,Opel_Vectra_B_Caravan._Anfaenger___Übergangs___Baustellenauto,private,offer,1100,test,station wagon,2002,manual,120,vectra,150000,2,petrol,opel,yes,5/4/2016 0:00,94315,5/4/2016 12:56
26/03/2016 17:58,Audi_80_16_V_quattro,private,offer,1950,control,limousine,1991,manual,137,80,150000,11,petrol,audi,yes,26/03/2016 0:00,94051,4/4/2016 6:51
3/4/2016 13:48,Ford_Focus_Turnier_DI_Ambiente,private,offer,1890,control,station wagon,2004,manual,75,focus,150000,11,diesel,ford,no,3/4/2016 0:00,85716,5/4/2016 12:46
28/03/2016 13:53,Volkswagen_Golf,private,offer,6500,test,coupe,2001,manual,213,golf,150000,3,petrol,volkswagen,no,28/03/2016 0:00,97318,6/4/2016 17:45
4/4/2016 17:58,Peugeot_1007_75_Filou_NUR_11400km_1_Hand_Scheckheft_gefl,private,offer,3699,test,small car,2006,manual,73,1_reihe,20000,1,petrol,peugeot,no,4/4/2016 0:00,27478,6/4/2016 19:48
8/3/2016 12:48,Mercedes_Benz_C_180_T_Kompressor_Avantgarde,private,offer,5950,test,station wagon,2003,automatic,143,c_klasse,150000,4,petrol,mercedes_benz,no,8/3/2016 0:00,14469,8/3/2016 12:48
10/3/2016 15:58,Bmw_328_Coupé_M_Paket_Sperre_Ab_Werk._2Hand_lueckenlos_Scheckheft,private,offer,3950,test,coupe,1995,manual,193,3er,150000,5,petrol,bmw,,10/3/2016 0:00,80339,5/4/2016 14:45
26/03/2016 19:46,Audi_A4_Avant_2.0_TDI_DPF_multitronic,private,offer,7850,control,station wagon,2007,automatic,140,a4,150000,5,diesel,audi,no,26/03/2016 0:00,66839,29/03/2016 22:46
17/03/2016 11:36,Ford_Fiesta_1.6_TDCI_Trend,private,offer,2300,control,small car,2006,manual,90,fiesta,150000,6,diesel,ford,no,17/03/2016 0:00,23552,26/03/2016 20:17
29/03/2016 16:52,Mercedes_Benz_Grune_Plakette__Super_gepflegt__Scheckheft!,private,offer,3990,control,limousine,2001,manual,116,c_klasse,150000,3,diesel,mercedes_benz,no,29/03/2016 0:00,75385,6/4/2016 2:45
6/3/2016 16:46,Pego_106_2_Hand,private,offer,900,test,,2018,manual,60,1_reihe,150000,12,petrol,peugeot,yes,6/3/2016 0:00,70178,14/03/2016 5:44
3/4/2016 21:57,BMW_316ti_compact_E46_Typ_346K_Unfallwagen,private,offer,1500,test,coupe,2003,manual,115,3er,150000,9,petrol,bmw,yes,3/4/2016 0:00,23847,5/4/2016 23:15
23/03/2016 17:59,Volkswagen_Golf_1.2_TSI_BlueMotion_Technology_Trendline,private,offer,15999,control,limousine,2013,manual,105,golf,40000,1,petrol,volkswagen,no,23/03/2016 0:00,48431,5/4/2016 22:18
23/03/2016 19:50,Bmw_316i_1hd_e46,private,offer,5600,control,,2017,manual,116,3er,150000,9,petrol,bmw,no,23/03/2016 0:00,66687,6/4/2016 1:15
25/03/2016 7:57,Suzuki_Swift_1.3_TÜV__NEU_KLIMA,private,offer,3400,test,small car,2006,manual,92,swift,150000,3,petrol,suzuki,no,25/03/2016 0:00,23812,25/03/2016 9:40
6/4/2016 20:06,Vw_Passat_Kombi_1_9_Tdi_Highline,private,offer,4500,control,station wagon,2003,manual,137,passat,150000,11,diesel,volkswagen,,6/4/2016 0:00,56564,6/4/2016 20:06
30/03/2016 20:57,Alfa_Romeo_159_Sportwagon_1.9_JTDM_16V_DPF_ti,private,offer,8650,control,station wagon,2008,manual,150,159,150000,5,diesel,alfa_romeo,no,30/03/2016 0:00,6688,5/4/2016 11:45
11/3/2016 19:56,Volkswagen_Passat_Variant_1.6_TDI_BlueMotion,private,offer,13999,test,station wagon,2012,manual,105,passat,60000,4,diesel,volkswagen,no,11/3/2016 0:00,95131,14/03/2016 18:17
28/03/2016 20:06,Chevrolet_Nubira_Kombi_lpg_TÜV_2017,private,offer,0,test,station wagon,2006,manual,121,others,150000,2,lpg,chevrolet,no,28/03/2016 0:00,55122,7/4/2016 6:15
14/03/2016 20:51,Audi_S3_quattro___Service_neu___Zahnriemen_neu,private,offer,7500,control,limousine,2002,manual,209,a3,150000,1,petrol,audi,no,14/03/2016 0:00,23554,15/03/2016 16:19
21/03/2016 9:36,Volkswagen_Golf_1.9_TDI_DPF_Edition_BlueMotion,private,offer,7600,control,limousine,2008,manual,105,golf,150000,3,diesel,volkswagen,no,21/03/2016 0:00,63825,6/4/2016 3:16
22/03/2016 17:44,Volkswagen_Polo_60_Servo,private,offer,800,control,small car,2000,manual,60,polo,150000,4,petrol,volkswagen,no,22/03/2016 0:00,18546,22/03/2016 17:44
11/3/2016 11:53,Vw_Golf_IV_1.9_TDI_HIGHLINE,private,offer,1499,control,,2016,manual,90,golf,150000,12,diesel,volkswagen,no,11/3/2016 0:00,79108,11/3/2016 11:53
12/3/2016 10:06,Toyota_RAV_4_2.2_D_4D_4x4_Executive,private,offer,15200,test,suv,2009,manual,150,rav,80000,9,diesel,toyota,no,12/3/2016 0:00,60323,19/03/2016 12:46
15/03/2016 22:54,Bmw_320td__e46_compact,private,offer,1500,control,,2005,manual,150,,150000,7,,bmw,,15/03/2016 0:00,27367,18/03/2016 2:17
5/3/2016 17:50,VW_Caddy_zu_verkaufen,private,offer,700,test,,2000,manual,0,caddy,150000,0,diesel,volkswagen,,5/3/2016 0:00,4651,12/3/2016 6:15
7/3/2016 15:46,Audi_A8_4.2_quattro_LPG_Gas_Prins_Tieferlegung_Bose_334_PS_LED,private,offer,8900,control,limousine,2003,automatic,334,a8,150000,2,lpg,audi,no,7/3/2016 0:00,85748,7/4/2016 14:57
5/4/2016 8:52,Opel_astra_h_1.9_cdti,private,offer,3800,test,station wagon,2007,manual,0,astra,150000,6,diesel,opel,,5/4/2016 0:00,49525,7/4/2016 11:44
23/03/2016 0:57,VW_Lupo_1.4_TDi,private,offer,1300,test,small car,1999,manual,75,lupo,150000,12,,volkswagen,no,23/03/2016 0:00,53879,30/03/2016 16:18
28/03/2016 21:43,Opel_Astra_g_cc_75_PS_Klima_mit_TÜV,private,offer,999,control,limousine,2001,manual,75,astra,150000,9,petrol,opel,no,28/03/2016 0:00,44628,30/03/2016 13:44
19/03/2016 17:47,Hyundai_i30_1.4_Classic,private,offer,5900,control,limousine,2009,manual,109,i_reihe,125000,2,petrol,hyundai,no,19/03/2016 0:00,53175,7/4/2016 4:44
8/3/2016 21:39,Mercedesbenz_A_Klasse__1_7CDI_sehr_guter_Zustand,private,offer,2400,control,small car,2001,manual,90,a_klasse,125000,8,diesel,mercedes_benz,,8/3/2016 0:00,22147,15/03/2016 13:15
31/03/2016 12:47,Cadillac_CTS_Tausch/Inz._moeglich,private,offer,19500,test,limousine,2008,automatic,0,,80000,1,,sonstige_autos,,31/03/2016 0:00,76437,5/4/2016 12:38
25/03/2016 20:56,Opel_Vectra_2.2_DTI_Comfort,private,offer,1450,control,limousine,2003,automatic,125,vectra,150000,3,diesel,opel,yes,25/03/2016 0:00,55299,7/4/2016 3:17
31/03/2016 16:50,Opel_Corsa_1.0_12V,private,offer,3500,control,small car,2004,manual,60,corsa,60000,3,petrol,opel,no,31/03/2016 0:00,21706,6/4/2016 10:15
28/03/2016 11:46,Volkswagen_Sports_&_Style_4_Motion__1_4_l_TSI,private,offer,25890,control,suv,2015,manual,160,tiguan,20000,2,petrol,volkswagen,no,28/03/2016 0:00,26529,6/4/2016 13:46
10/3/2016 1:00,Audi_A_2_Gute_zustand,private,offer,2700,control,small car,2000,manual,75,a2,150000,6,petrol,audi,no,9/3/2016 0:00,63071,6/4/2016 0:45
4/4/2016 19:40,Super_Golf,private,offer,500,test,small car,1993,automatic,90,golf,125000,3,petrol,volkswagen,,4/4/2016 0:00,86504,6/4/2016 21:45
24/03/2016 20:53,Mercedes_Benz_C_220_D_Esprit,private,offer,1990,test,limousine,1998,automatic,95,c_klasse,150000,5,diesel,mercedes_benz,no,24/03/2016 0:00,26904,30/03/2016 23:46
24/03/2016 17:40,Mercedes_Benz_C_180_Classic,private,offer,690,control,limousine,1995,automatic,122,c_klasse,150000,12,petrol,mercedes_benz,no,24/03/2016 0:00,31275,24/03/2016 17:40
21/03/2016 14:56,Mercedes_Benz_C220_Diesel,private,offer,1400,control,station wagon,1999,manual,125,c_klasse,150000,5,diesel,mercedes_benz,,21/03/2016 0:00,47055,25/03/2016 11:46
2/4/2016 13:39,Volkswagen_Golf_1.4,private,offer,1300,test,limousine,1998,manual,75,golf,150000,9,petrol,volkswagen,no,2/4/2016 0:00,32657,4/4/2016 10:46
17/03/2016 12:37,mazda_6_kombi,private,offer,1899,test,station wagon,2003,manual,136,6_reihe,150000,6,diesel,mazda,no,17/03/2016 0:00,85301,17/03/2016 12:37
22/03/2016 15:48,Bmw_320_d_2001_Bj,private,offer,1890,control,station wagon,2001,manual,136,3er,5000,0,diesel,bmw,,22/03/2016 0:00,86343,23/03/2016 23:44
4/4/2016 12:54,Jeep_Cherokee_2.5_TD,private,offer,4200,control,suv,2001,manual,116,cherokee,150000,3,diesel,jeep,no,4/4/2016 0:00,52134,6/4/2016 14:45
30/03/2016 8:50,Opel_Astra_H_Caravan_1_7_CDTI__gruene_Plakette,private,offer,3200,control,station wagon,2008,manual,110,astra,150000,0,diesel,opel,,30/03/2016 0:00,99869,30/03/2016 9:45
7/3/2016 18:56,Mercedes_Benz_E_220_CDI_Automatik_Classic,private,offer,5999,control,limousine,2004,automatic,150,e_klasse,150000,1,diesel,mercedes_benz,yes,7/3/2016 0:00,81671,7/4/2016 5:46
3/4/2016 15:55,FIAT_MAREA_KLIMA_ELEK_FENSTER_VOLL_FAHRBREIT,private,offer,790,test,station wagon,1998,manual,101,others,150000,12,petrol,fiat,no,3/4/2016 0:00,13593,3/4/2016 15:55
20/03/2016 13:50,verkaufe_mein_geliebten_audi_a6_sehr_sparsam_gruene_Plakette,private,offer,6350,test,station wagon,2006,manual,140,a6,150000,2,diesel,audi,no,20/03/2016 0:00,78713,6/4/2016 15:45
15/03/2016 21:36,Smart_smart_forfour_passion_1.3__8fach_Alu__TÜV_01/18,private,offer,2400,control,small car,2004,manual,95,forfour,150000,11,petrol,smart,no,15/03/2016 0:00,72336,17/03/2016 20:15
26/03/2016 18:48,BMW_520i,private,offer,2400,test,limousine,1997,manual,150,5er,150000,4,petrol,bmw,no,26/03/2016 0:00,49457,6/4/2016 8:17
24/03/2016 8:51,Smart_smart_edition_blackbeat,private,offer,1150,control,small car,2000,automatic,54,fortwo,80000,9,petrol,smart,no,24/03/2016 0:00,53474,25/03/2016 17:48
4/4/2016 15:50,FIAT_Punto_188,private,offer,1100,test,,2016,manual,59,punto,150000,6,,fiat,no,4/4/2016 0:00,34393,4/4/2016 15:50
6/3/2016 12:42,Volvo_Diesel_SCHIEBEDACH__SELTEN!!!_,private,offer,10800,test,coupe,2008,manual,136,c_reihe,80000,7,diesel,volvo,no,6/3/2016 0:00,78479,6/4/2016 5:45
2/4/2016 10:38,Audi_TTS_Coupe_S_tronic_Matrix_LED__Navi+__Garantie,private,offer,44800,test,coupe,2015,automatic,310,tt,20000,1,petrol,audi,no,2/4/2016 0:00,86633,6/4/2016 8:15
16/03/2016 11:46,Mercedes_Benz_E_200_Classic,private,offer,3450,test,limousine,1998,automatic,136,e_klasse,100000,10,petrol,mercedes_benz,no,16/03/2016 0:00,50769,6/4/2016 4:44
30/03/2016 21:25,MINI_Cooper_SD_Clubman,private,offer,15800,control,station wagon,2011,manual,143,clubman,100000,8,diesel,mini,no,30/03/2016 0:00,56179,6/4/2016 10:46
19/03/2016 9:55,Volkswagen_Eos_Top_Zustand_Sportpaket_Navi,private,offer,14990,test,cabrio,2010,manual,160,eos,60000,5,petrol,volkswagen,no,19/03/2016 0:00,74246,6/4/2016 8:46
15/03/2016 21:47,Opel_Astra_Caravan_1_6_Njoy_zum_ausschlachten,private,offer,0,control,station wagon,2003,manual,84,astra,150000,7,petrol,opel,yes,15/03/2016 0:00,47226,16/03/2016 20:20
7/3/2016 20:40,Volkswagen_Golf_1.8_GT,private,offer,2500,test,small car,1992,manual,90,golf,125000,8,petrol,volkswagen,no,7/3/2016 0:00,96138,14/03/2016 13:17
21/03/2016 12:49,Ford_Focus_1.4_16V,private,offer,300,control,limousine,1998,manual,75,focus,150000,11,petrol,ford,no,21/03/2016 0:00,50129,28/03/2016 7:44
5/3/2016 17:48,Audi_A4,private,offer,2750,test,limousine,1997,manual,204,a4,150000,10,petrol,audi,no,5/3/2016 0:00,13353,9/3/2016 10:47
23/03/2016 16:46,Opel_Vectra_1.8_Caravan_Rentnerfahrzeug_2._Hand,private,offer,1699,test,station wagon,1998,manual,116,vectra,90000,5,petrol,opel,no,23/03/2016 0:00,36456,25/03/2016 0:17
5/3/2016 20:46,VW_Golf_6_1.4_Style,private,offer,9690,control,limousine,2011,manual,80,golf,80000,9,petrol,volkswagen,no,27/02/2016 0:00,49809,11/3/2016 20:15
8/3/2016 8:54,Audi_A6_Avant_2.0_TDI_DPF_Topzustand+_Mega_Austattung,private,offer,19999,test,station wagon,2013,manual,177,a6,150000,6,diesel,audi,no,8/3/2016 0:00,6110,6/4/2016 3:16
3/4/2016 11:44,Twingo__top_Zustand__TÜV_bis_11/17__scheckheftgepflegt,private,offer,990,control,small car,2001,manual,58,twingo,150000,5,petrol,renault,no,3/4/2016 0:00,72336,7/4/2016 12:45
19/03/2016 19:48,BMW_318d_Touring_Automatik_fast_Vollausstattung,private,offer,15900,control,station wagon,2010,automatic,143,3er,125000,5,diesel,bmw,,19/03/2016 0:00,94086,1/4/2016 11:17
15/03/2016 10:38,Audi_A6_Avant_2.5_TDI,private,offer,2500,control,station wagon,2001,manual,155,a6,150000,8,diesel,audi,no,15/03/2016 0:00,27798,5/4/2016 19:17
17/03/2016 21:45,Vw_passat_1.8_mit_tuev+klima,private,offer,1490,test,limousine,1999,manual,125,passat,150000,10,petrol,volkswagen,no,17/03/2016 0:00,89597,7/4/2016 11:44
30/03/2016 22:54,Moechte_mir_noch_mal_einen_Traum_erfuellen,private,offer,1000,control,,1960,,0,,150000,0,,sonstige_autos,,30/03/2016 0:00,35039,5/4/2016 19:15
5/3/2016 14:58,Auto_BMW_ZU_VERKAUFEN_VB,private,offer,1450,control,limousine,2000,manual,0,3er,150000,8,,bmw,,5/3/2016 0:00,44339,7/4/2016 5:45
31/03/2016 22:57,Suche_vw_polo_defekt_oder_ohne_TÜV,private,offer,333,test,small car,1995,,0,,5000,10,,volkswagen,,31/03/2016 0:00,26529,6/4/2016 20:48
10/3/2016 11:36,Verkaufe_Scoda_Fabia_mit_Klima,private,offer,2500,test,small car,2004,manual,0,fabia,150000,11,petrol,skoda,no,10/3/2016 0:00,29664,10/3/2016 22:18
29/03/2016 20:42,Lancia_Y_1.2_8v,private,offer,1999,test,small car,2004,manual,60,ypsilon,80000,11,petrol,lancia,no,29/03/2016 0:00,86316,29/03/2016 20:42
4/4/2016 22:40,Vw_Polo_Volkswagen,private,offer,600,test,,2016,,0,polo,150000,4,petrol,volkswagen,,4/4/2016 0:00,4347,7/4/2016 1:16
2/4/2016 10:49,Mercedes_Benz_A_170_CDI_Lang_Elegance_NAVI_AUTOMATIK_AHK,private,offer,5600,test,limousine,2004,automatic,95,a_klasse,150000,4,diesel,mercedes_benz,no,2/4/2016 0:00,48480,6/4/2016 8:45
29/03/2016 20:37,BMW_330_ci_M_Sportwagen_Vollausstattung,private,offer,13900,test,cabrio,2003,manual,231,3er,150000,12,petrol,bmw,no,29/03/2016 0:00,85521,6/4/2016 6:45
19/03/2016 13:56,C250_CDI_DPF_BlueEfficiency_8_f._bereift_grosses_Navi_Avantgarde,private,offer,17600,test,limousine,2011,manual,204,c_klasse,150000,1,diesel,mercedes_benz,no,19/03/2016 0:00,36456,6/4/2016 20:18
4/4/2016 8:57,Opel_Vectra_1.6,private,offer,1000,control,limousine,2000,manual,101,vectra,80000,5,petrol,opel,no,4/4/2016 0:00,12687,6/4/2016 10:45
20/03/2016 20:58,Seat_Alhambra_2.0_TDI_DPF_Vigo,private,offer,6990,test,bus,2006,manual,140,alhambra,150000,6,diesel,seat,no,20/03/2016 0:00,77694,7/4/2016 6:44
26/03/2016 8:53,BMW_114i,private,offer,12500,test,station wagon,2012,manual,102,1er,125000,10,petrol,bmw,no,26/03/2016 0:00,71116,5/4/2016 21:17
18/03/2016 21:48,BMW_116i,private,offer,6490,control,limousine,2007,manual,116,1er,150000,6,petrol,bmw,no,18/03/2016 0:00,46286,21/03/2016 7:48
18/03/2016 16:48,Subaru_Libero_4x4_4WD_Allrad_SuperDeluxe_Tausch_Moeglich,private,offer,399,test,bus,1994,manual,54,others,80000,2,petrol,subaru,no,18/03/2016 0:00,46238,3/4/2016 21:44
10/3/2016 19:46,Unfallfahrzeug_VW_Lupo_1.0_zu_Verkaufen!,private,offer,450,control,small car,2000,manual,0,lupo,150000,0,petrol,volkswagen,yes,10/3/2016 0:00,24811,21/03/2016 10:46
11/3/2016 18:52,Volkswagen_Passat_Lim._Comfortline_1_6l,private,offer,1100,test,limousine,1997,manual,101,passat,150000,8,petrol,volkswagen,no,11/3/2016 0:00,72622,5/4/2016 21:17
23/03/2016 20:57,Ford_Fiesta_1.3_Futura,private,offer,3100,test,small car,2005,manual,60,fiesta,70000,6,petrol,ford,no,23/03/2016 0:00,41849,6/4/2016 2:16
5/3/2016 16:52,Opel_Signum_2.2_DTI_Schwarz,private,offer,3500,control,station wagon,2003,manual,125,signum,150000,11,diesel,opel,no,5/3/2016 0:00,73347,7/4/2016 12:17
9/3/2016 18:41,TOP_Suzuki_Baleno_*Verkauf_oder_Tausch*Anfaengerauto_SCHNÄPPCHEN,private,offer,999,test,limousine,2001,manual,85,others,150000,4,petrol,suzuki,no,9/3/2016 0:00,1979,6/4/2016 5:15
25/03/2016 10:54,volkswagen_golf_comfortline_1.9_tdi,private,offer,2550,test,limousine,2002,manual,101,golf,150000,8,diesel,volkswagen,no,25/03/2016 0:00,8525,26/03/2016 20:18
7/3/2016 20:49,BMW_318i,private,offer,500,test,limousine,1991,manual,0,3er,150000,7,petrol,bmw,no,7/3/2016 0:00,89423,3/4/2016 17:18
31/03/2016 17:50,Opel_Corsa_Swing,private,offer,600,control,small car,1993,automatic,60,corsa,150000,10,petrol,opel,no,31/03/2016 0:00,32479,31/03/2016 17:50
